% Model:              geometry_test_remi_eugenie_sans_cellule_ter.mph
% Version:            COMSOL 6.2.0.415
% Date:               Oct 7 2024, 16:26
% Dimension:          3
% Nodes:              508
% Expressions:        21
% Description:        Potentiel électrique
% Length unit:        µm
% x                       y                        z                        V (V) @ freq=1000                                 V (V) @ freq=1258.9                               V (V) @ freq=1584.9                               V (V) @ freq=1995.3                               V (V) @ freq=2511.9                               V (V) @ freq=3162.3                               V (V) @ freq=3981.1                               V (V) @ freq=5011.9                               V (V) @ freq=6309.6                               V (V) @ freq=7943.3                               V (V) @ freq=10000                                V (V) @ freq=12589                                V (V) @ freq=15849                                V (V) @ freq=19953                                V (V) @ freq=25119                                V (V) @ freq=31623                                V (V) @ freq=39811                                V (V) @ freq=50119                                V (V) @ freq=63096                                V (V) @ freq=79433                                V (V) @ freq=1E5
38.78981049576561         -22.56674283657399       4.440892098500626E-16    0.017348727887733523                              0.01734872788773349                               0.017348727887733464                              0.0173487278877335                                0.017348727887733516                              0.017348727887733485                              0.017348727887733492                              0.017348727887733527                              0.01734872788773354                               0.01734872788773352                               0.017348727887733544                              0.01734872788773348                               0.017348727887733485                              0.017348727887733485                              0.01734872788773348                               0.017348727887733464                              0.01734872788773343                               0.017348727887733492                              0.0173487278877335                                0.017348727887733485                              0.01734872788773338
45.24492922950892         -24.907602839720617      0                        0.018155616514728738                              0.01815561651472871                               0.01815561651472868                               0.018155616514728717                              0.018155616514728738                              0.01815561651472871                               0.018155616514728707                              0.018155616514728735                              0.018155616514728756                              0.018155616514728745                              0.01815561651472876                               0.01815561651472869                               0.018155616514728704                              0.018155616514728707                              0.018155616514728697                              0.01815561651472868                               0.018155616514728648                              0.0181556165147287                                0.018155616514728717                              0.018155616514728697                              0.0181556165147286
40.953479493575905        -25.278862965032584      -4.440892098500626E-16   0.017619186165893433                              0.017619186165893398                              0.017619186165893374                              0.017619186165893405                              0.017619186165893426                              0.017619186165893398                              0.017619186165893405                              0.01761918616589343                               0.01761918616589345                               0.017619186165893433                              0.017619186165893454                              0.017619186165893384                              0.017619186165893398                              0.017619186165893398                              0.017619186165893384                              0.01761918616589337                               0.01761918616589334                               0.017619186165893405                              0.01761918616589341                               0.017619186165893398                              0.01761918616589329
42.95328436083901         -22.808017543011868      4.440892098500626E-16    0.017869161155517486                              0.01786916115551745                               0.017869161155517423                              0.017869161155517458                              0.017869161155517482                              0.017869161155517448                              0.017869161155517455                              0.017869161155517482                              0.017869161155517503                              0.017869161155517482                              0.017869161155517503                              0.017869161155517437                              0.01786916115551745                               0.017869161155517448                              0.01786916115551744                               0.017869161155517423                              0.017869161155517392                              0.01786916115551745                               0.017869161155517472                              0.01786916115551745                               0.017869161155517344
41.51471175033762         -20.885555886396805      4.440892098500626E-16    0.017689340158449522                              0.01768934015844949                               0.017689340158449467                              0.017689340158449498                              0.01768934015844952                               0.017689340158449484                              0.017689340158449494                              0.017689340158449526                              0.017689340158449543                              0.017689340158449522                              0.017689340158449543                              0.017689340158449477                              0.017689340158449487                              0.017689340158449487                              0.01768934015844948                               0.017689340158449463                              0.01768934015844943                               0.01768934015844949                               0.017689340158449505                              0.017689340158449487                              0.01768934015844938
34.37019967049369         -0.25665523127848167     0                        0.016796277651508547                              0.016796277651508523                              0.016796277651508512                              0.01679627765150855                               0.016796277651508547                              0.016796277651508502                              0.01679627765150854                               0.01679627765150854                               0.016796277651508564                              0.016796277651508536                              0.01679627765150858                               0.016796277651508516                              0.01679627765150851                               0.016796277651508526                              0.01679627765150852                               0.016796277651508505                              0.01679627765150848                               0.01679627765150855                               0.01679627765150854                               0.016796277651508533                              0.016796277651508425
29.45167335242367         -7.635818875859273       2.220446049250313E-16    0.01618146258487565                               0.01618146258487561                               0.016181462584875607                              0.01618146258487565                               0.01618146258487564                               0.016181462584875596                              0.016181462584875635                              0.016181462584875635                              0.016181462584875673                              0.01618146258487563                               0.016181462584875673                              0.016181462584875607                              0.01618146258487561                               0.016181462584875628                              0.016181462584875614                              0.016181462584875593                              0.016181462584875572                              0.01618146258487565                               0.01618146258487563                               0.016181462584875617                              0.01618146258487551
28.265780645271978        -10.8147899753299        2.220446049250313E-16    0.01603322633416009                               0.01603322633416005                               0.01603322633416005                               0.016033226334160093                              0.01603322633416009                               0.01603322633416004                               0.01603322633416008                               0.016033226334160083                              0.01603322633416012                               0.016033226334160076                              0.016033226334160117                              0.016033226334160048                              0.016033226334160055                              0.016033226334160072                              0.01603322633416006                               0.016033226334160038                              0.016033226334160013                              0.016033226334160093                              0.016033226334160076                              0.01603322633416006                               0.016033226334159954
32.4270156347597          9.624967440728923        2.220446049250313E-16    0.016553380319734357                              0.016553380319734332                              0.016553380319734325                              0.016553380319734384                              0.016553380319734367                              0.016553380319734308                              0.016553380319734363                              0.016553380319734357                              0.016553380319734377                              0.01655338031973435                               0.01655338031973441                               0.01655338031973434                               0.016553380319734322                              0.016553380319734357                              0.01655338031973433                               0.016553380319734325                              0.016553380319734287                              0.016553380319734384                              0.01655338031973437                               0.016553380319734346                              0.016553380319734242
31.330240652360075        7.610675320346168        0                        0.016416283408392587                              0.016416283408392567                              0.01641628340839256                               0.016416283408392615                              0.0164162834083926                                0.016416283408392542                              0.016416283408392598                              0.01641628340839259                               0.016416283408392615                              0.016416283408392584                              0.01641628340839264                               0.016416283408392573                              0.016416283408392556                              0.01641628340839259                               0.016416283408392563                              0.01641628340839256                               0.016416283408392525                              0.016416283408392615                              0.016416283408392605                              0.01641628340839258                               0.016416283408392476
29.60885534392376         10.429652458864277       0                        0.016201110201842995                              0.016201110201842967                              0.016201110201842957                              0.01620111020184302                               0.016201110201843002                              0.01620111020184294                               0.016201110201843005                              0.016201110201842988                              0.016201110201843016                              0.016201110201842985                              0.01620111020184304                               0.01620111020184297                               0.016201110201842953                              0.01620111020184299                               0.016201110201842964                              0.01620111020184296                               0.016201110201842922                              0.01620111020184302                               0.01620111020184301                               0.016201110201842985                              0.01620111020184288
33.94453121595272         8.035650371319406        0                        0.01674306955020606                               0.016743069550206036                              0.016743069550206026                              0.01674306955020608                               0.016743069550206068                              0.016743069550206015                              0.016743069550206064                              0.016743069550206057                              0.01674306955020608                               0.016743069550206054                              0.01674306955020611                               0.01674306955020604                               0.016743069550206026                              0.016743069550206054                              0.016743069550206033                              0.016743069550206026                              0.01674306955020599                               0.01674306955020608                               0.016743069550206068                              0.016743069550206047                              0.016743069550205946
38.32842357116603         2.4568181163341167       1.3322676295501878E-15   0.017291055082593217                              0.017291055082593196                              0.017291055082593182                              0.017291055082593217                              0.01729105508259322                               0.017291055082593175                              0.01729105508259321                               0.01729105508259321                               0.01729105508259323                               0.017291055082593206                              0.017291055082593255                              0.01729105508259319                               0.017291055082593185                              0.017291055082593196                              0.017291055082593196                              0.017291055082593182                              0.017291055082593147                              0.017291055082593217                              0.0172910550825932                                0.0172910550825932                                0.0172910550825931
26.404623079249102        23.076313689512354       -8.881784197001252E-16   0.015800582322573614                              0.01580058232257358                               0.015800582322573573                              0.015800582322573628                              0.015800582322573614                              0.01580058232257354                               0.01580058232257362                               0.015800582322573604                              0.01580058232257363                               0.0158005823225736                                0.015800582322573652                              0.015800582322573583                              0.01580058232257357                               0.015800582322573604                              0.01580058232257358                               0.01580058232257358                               0.015800582322573538                              0.015800582322573625                              0.015800582322573618                              0.0158005823225736                                0.01580058232257351
22.351477688185692        14.436911712265953       4.440892098500626E-16    0.015293938062781303                              0.015293938062781266                              0.015293938062781249                              0.015293938062781318                              0.015293938062781301                              0.015293938062781223                              0.015293938062781311                              0.015293938062781282                              0.015293938062781325                              0.015293938062781287                              0.015293938062781325                              0.015293938062781263                              0.015293938062781249                              0.01529393806278129                               0.01529393806278126                               0.015293938062781261                              0.015293938062781223                              0.015293938062781315                              0.015293938062781311                              0.015293938062781287                              0.015293938062781185
31.781624773163216        18.943707941829146       4.440892098500626E-16    0.01647270839967911                               0.01647270839967907                               0.016472708399679067                              0.016472708399679126                              0.016472708399679112                              0.016472708399679035                              0.016472708399679105                              0.016472708399679098                              0.016472708399679133                              0.016472708399679094                              0.016472708399679147                              0.01647270839967907                               0.01647270839967907                               0.016472708399679098                              0.01647270839967907                               0.01647270839967907                               0.01647270839967903                               0.016472708399679122                              0.016472708399679112                              0.016472708399679098                              0.016472708399679004
33.41050548698901         10.728870605180656       1.1102230246251565E-16   0.016676316937714236                              0.016676316937714212                              0.016676316937714205                              0.01667631693771426                               0.016676316937714247                              0.016676316937714188                              0.016676316937714243                              0.016676316937714236                              0.016676316937714257                              0.016676316937714226                              0.016676316937714288                              0.016676316937714215                              0.0166763169377142                                0.016676316937714236                              0.01667631693771421                               0.016676316937714205                              0.016676316937714167                              0.01667631693771426                               0.01667631693771425                               0.016676316937714226                              0.016676316937714125
33.622052101335655        9.661990132457323        -2.220446049250313E-16   0.01670275982601705                               0.016702759826017027                              0.01670275982601702                               0.01670275982601708                               0.01670275982601706                               0.016702759826017006                              0.016702759826017058                              0.01670275982601705                               0.016702759826017072                              0.016702759826017044                              0.016702759826017103                              0.016702759826017034                              0.016702759826017016                              0.01670275982601705                               0.016702759826017023                              0.01670275982601702                               0.016702759826016985                              0.01670275982601708                               0.01670275982601706                               0.01670275982601704                               0.016702759826016936
35.08676992708662         9.921260727322313        -2.220446049250313E-16   0.016885849018010643                              0.016885849018010615                              0.01688584901801061                               0.016885849018010664                              0.01688584901801065                               0.016885849018010594                              0.016885849018010643                              0.016885849018010643                              0.01688584901801066                               0.016885849018010633                              0.01688584901801069                               0.016885849018010622                              0.016885849018010605                              0.016885849018010636                              0.016885849018010615                              0.01688584901801061                               0.016885849018010574                              0.016885849018010667                              0.016885849018010653                              0.016885849018010626                              0.01688584901801053
42.810613613514           8.927265407795709        0                        0.017851327411599074                              0.017851327411599054                              0.01785132741159903                               0.017851327411599067                              0.017851327411599074                              0.017851327411599026                              0.01785132741159906                               0.017851327411599074                              0.017851327411599092                              0.01785132741159906                               0.017851327411599116                              0.017851327411599054                              0.017851327411599036                              0.017851327411599054                              0.017851327411599057                              0.017851327411599043                              0.017851327411599005                              0.01785132741159908                               0.017851327411599064                              0.017851327411599047                              0.01785132741159896
43.927156947374826        -10.618360355031363      -2.3314683517128287E-15  0.017990896177126712                              0.017990896177126695                              0.01799089617712665                               0.01799089617712669                               0.01799089617712671                               0.01799089617712666                               0.01799089617712669                               0.0179908961771267                                0.01799089617712672                               0.017990896177126695                              0.017990896177126736                              0.01799089617712667                               0.017990896177126674                              0.017990896177126674                              0.01799089617712667                               0.01799089617712666                               0.017990896177126618                              0.01799089617712668                               0.017990896177126684                              0.01799089617712668                               0.017990896177126563
43.50010315853397         -10.200137782531131      0                        0.01793751461032619                               0.017937514610326173                              0.017937514610326128                              0.017937514610326166                              0.01793751461032619                               0.01793751461032614                               0.017937514610326166                              0.017937514610326184                              0.017937514610326197                              0.017937514610326173                              0.017937514610326215                              0.01793751461032615                               0.017937514610326152                              0.017937514610326152                              0.01793751461032615                               0.01793751461032614                               0.017937514610326093                              0.01793751461032616                               0.01793751461032616                               0.01793751461032616                               0.01793751461032604
43.53702658246159         -8.828074573004924       2.220446049250313E-16    0.017942129936205347                              0.017942129936205333                              0.017942129936205288                              0.01794212993620533                               0.017942129936205347                              0.0179421299362053                                0.01794212993620533                               0.01794212993620534                               0.017942129936205354                              0.017942129936205333                              0.017942129936205375                              0.017942129936205305                              0.01794212993620531                               0.01794212993620531                               0.017942129936205305                              0.0179421299362053                                0.017942129936205253                              0.01794212993620532                               0.017942129936205316                              0.017942129936205316                              0.017942129936205205
42.768485449310504        -9.457830250464756       2.220446049250313E-16    0.017846062404064215                              0.017846062404064198                              0.017846062404064156                              0.017846062404064198                              0.017846062404064215                              0.017846062404064163                              0.017846062404064198                              0.01784606240406421                               0.017846062404064222                              0.0178460624040642                                0.017846062404064243                              0.017846062404064174                              0.017846062404064177                              0.01784606240406418                               0.017846062404064174                              0.017846062404064163                              0.017846062404064122                              0.017846062404064188                              0.017846062404064188                              0.017846062404064188                              0.01784606240406407
39.043316845797094        -10.222795199293163      -1.1102230246251565E-16  0.017380416817682962                              0.017380416817682938                              0.017380416817682907                              0.017380416817682945                              0.01738041681768296                               0.01738041681768291                               0.017380416817682945                              0.017380416817682952                              0.017380416817682976                              0.017380416817682945                              0.017380416817682987                              0.01738041681768292                               0.017380416817682924                              0.01738041681768293                               0.017380416817682924                              0.017380416817682907                              0.017380416817682872                              0.01738041681768294                               0.017380416817682934                              0.01738041681768293                               0.017380416817682817
44.38044903309782         -9.929634098730531       3.3306690738754696E-16   0.018047557716850196                              0.01804755771685018                               0.01804755771685013                               0.018047557716850172                              0.018047557716850193                              0.018047557716850144                              0.018047557716850172                              0.018047557716850186                              0.0180475577168502                                0.01804755771685018                               0.018047557716850217                              0.01804755771685015                               0.018047557716850158                              0.018047557716850154                              0.018047557716850154                              0.01804755771685014                               0.0180475577168501                                0.018047557716850165                              0.01804755771685016                               0.01804755771685016                               0.018047557716850047
53.36413883004807         -24.124588363668803      -2.220446049250313E-16   0.019170515337522925                              0.019170515337522887                              0.01917051533752286                               0.019170515337522898                              0.019170515337522925                              0.01917051533752289                               0.019170515337522898                              0.01917051533752291                               0.019170515337522932                              0.019170515337522905                              0.019170515337522957                              0.019170515337522873                              0.019170515337522887                              0.019170515337522894                              0.019170515337522887                              0.019170515337522866                              0.019170515337522835                              0.019170515337522887                              0.019170515337522898                              0.019170515337522873                              0.0191705153375228
49.2993529863934          -21.518797869865693      0                        0.01866241814131879                               0.018662418141318755                              0.018662418141318728                              0.018662418141318762                              0.018662418141318794                              0.018662418141318755                              0.018662418141318762                              0.01866241814131879                               0.018662418141318804                              0.01866241814131878                               0.018662418141318825                              0.01866241814131874                               0.018662418141318755                              0.01866241814131876                               0.018662418141318755                              0.018662418141318735                              0.0186624181413187                                0.018662418141318755                              0.01866241814131877                               0.018662418141318745                              0.018662418141318665
46.4275262813147          -12.505134467582387      -2.220446049250313E-16   0.018303441478290584                              0.018303441478290564                              0.01830344147829052                               0.01830344147829056                               0.018303441478290584                              0.018303441478290536                              0.018303441478290564                              0.018303441478290577                              0.01830344147829059                               0.018303441478290567                              0.018303441478290612                              0.018303441478290536                              0.018303441478290546                              0.018303441478290546                              0.018303441478290543                              0.01830344147829053                               0.018303441478290487                              0.01830344147829055                               0.018303441478290553                              0.018303441478290546                              0.018303441478290446
57.067497625790914        -21.58141173334856       0                        0.01963343558779601                               0.019633435587795976                              0.01963343558779595                               0.019633435587795987                              0.01963343558779602                               0.019633435587795983                              0.01963343558779599                               0.019633435587796007                              0.019633435587796018                              0.019633435587795994                              0.019633435587796046                              0.019633435587795962                              0.01963343558779598                               0.019633435587795983                              0.019633435587795987                              0.019633435587795962                              0.019633435587795928                              0.019633435587795983                              0.019633435587795994                              0.019633435587795962                              0.019633435587795896
69.45785550333488         -25.261078073422794      2.220446049250313E-16    0.021182228054156635                              0.021182228054156607                              0.02118222805415657                               0.021182228054156624                              0.021182228054156642                              0.02118222805415662                               0.021182228054156597                              0.021182228054156642                              0.021182228054156635                              0.02118222805415662                               0.021182228054156656                              0.021182228054156597                              0.02118222805415662                               0.0211822280541566                                0.021182228054156614                              0.021182228054156604                              0.021182228054156566                              0.02118222805415661                               0.021182228054156607                              0.021182228054156604                              0.021182228054156524
72.43352296467611         -25.429536353998355      2.220446049250313E-16    0.021554188150393457                              0.021554188150393432                              0.021554188150393394                              0.02155418815039345                               0.021554188150393463                              0.02155418815039345                               0.021554188150393422                              0.021554188150393463                              0.021554188150393457                              0.021554188150393453                              0.021554188150393477                              0.021554188150393422                              0.021554188150393446                              0.021554188150393425                              0.021554188150393436                              0.021554188150393432                              0.021554188150393398                              0.021554188150393443                              0.021554188150393432                              0.02155418815039343                               0.021554188150393356
34.79467305525174         29.62670211508801        -2.7755575615628914E-17  0.016849338227326177                              0.01684933822732614                               0.016849338227326136                              0.016849338227326177                              0.01684933822732617                               0.016849338227326115                              0.016849338227326167                              0.016849338227326167                              0.016849338227326188                              0.01684933822732615                               0.016849338227326215                              0.016849338227326142                              0.016849338227326146                              0.016849338227326156                              0.01684933822732613                               0.016849338227326153                              0.016849338227326104                              0.01684933822732618                               0.016849338227326177                              0.016849338227326153                              0.016849338227326077
35.22041155077159         29.617757569802716       2.7755575615628914E-17   0.01690255556634336                               0.016902555566343326                              0.016902555566343323                              0.01690255556634336                               0.016902555566343357                              0.016902555566343305                              0.016902555566343354                              0.016902555566343354                              0.016902555566343375                              0.016902555566343336                              0.016902555566343402                              0.01690255556634333                               0.016902555566343333                              0.016902555566343343                              0.016902555566343316                              0.01690255556634334                               0.016902555566343295                              0.016902555566343364                              0.01690255556634336                               0.01690255556634334                               0.016902555566343264
44.01776288148706         16.283410199543788       4.440892098500626E-16    0.01800222114387403                               0.018002221143873995                              0.018002221143873974                              0.018002221143874016                              0.018002221143874023                              0.018002221143873974                              0.018002221143874012                              0.018002221143874023                              0.018002221143874043                              0.01800222114387401                               0.01800222114387406                               0.018002221143874                                 0.018002221143873974                              0.018002221143874002                              0.018002221143873995                              0.018002221143873988                              0.018002221143873953                              0.01800222114387403                               0.018002221143874016                              0.018002221143873988                              0.018002221143873905
48.86621240769803         12.360368237346888       0                        0.018608275730211194                              0.01860827573021116                               0.018608275730211146                              0.01860827573021117                               0.01860827573021118                               0.01860827573021114                               0.018608275730211156                              0.018608275730211194                              0.01860827573021121                               0.018608275730211152                              0.018608275730211215                              0.01860827573021115                               0.018608275730211135                              0.018608275730211152                              0.01860827573021115                               0.018608275730211142                              0.018608275730211104                              0.018608275730211177                              0.01860827573021117                               0.01860827573021115                               0.018608275730211052
54.31844571997286         -19.36777168507996       2.220446049250313E-16    0.019289804437514976                              0.01928980443751494                               0.019289804437514914                              0.019289804437514945                              0.019289804437514983                              0.01928980443751494                               0.019289804437514955                              0.019289804437514966                              0.019289804437514983                              0.019289804437514955                              0.019289804437515014                              0.01928980443751492                               0.019289804437514938                              0.019289804437514945                              0.01928980443751495                               0.01928980443751492                               0.019289804437514886                              0.01928980443751494                               0.019289804437514955                              0.019289804437514924                              0.01928980443751485
45.664113502620324        2.8600790601116293       8.881784197001252E-16    0.01820801656258574                               0.018208016562585718                              0.018208016562585694                              0.01820801656258572                               0.018208016562585742                              0.018208016562585687                              0.018208016562585718                              0.018208016562585742                              0.018208016562585742                              0.018208016562585715                              0.018208016562585767                              0.018208016562585708                              0.018208016562585708                              0.018208016562585697                              0.018208016562585718                              0.01820801656258569                               0.01820801656258566                               0.018208016562585735                              0.01820801656258572                               0.018208016562585704                              0.018208016562585624
50.40696149189425         -2.848429063949726       -4.440892098500626E-16   0.018800872444561877                              0.01880087244456185                               0.01880087244456182                               0.018800872444561856                              0.01880087244456187                               0.01880087244456182                               0.01880087244456184                               0.018800872444561873                              0.01880087244456187                               0.01880087244456185                               0.01880087244456189                               0.018800872444561828                              0.018800872444561835                              0.01880087244456182                               0.018800872444561845                              0.01880087244456182                               0.018800872444561793                              0.018800872444561856                              0.018800872444561842                              0.01880087244456182                               0.018800872444561745
56.187006129873545        2.873092745694006        -1.1102230246251565E-16  0.019523383401385853                              0.019523383401385822                              0.0195233834013858                                0.01952338340138584                               0.01952338340138585                               0.019523383401385812                              0.019523383401385812                              0.019523383401385874                              0.019523383401385867                              0.019523383401385822                              0.019523383401385867                              0.019523383401385812                              0.019523383401385833                              0.019523383401385812                              0.019523383401385826                              0.01952338340138582                               0.01952338340138579                               0.019523383401385846                              0.019523383401385833                              0.019523383401385826                              0.01952338340138574
50.71879772470593         8.894711280907115        -4.440892098500626E-16   0.018839849828736165                              0.01883984982873613                               0.018839849828736117                              0.018839849828736138                              0.018839849828736155                              0.01883984982873611                               0.018839849828736127                              0.01883984982873617                               0.018839849828736176                              0.018839849828736117                              0.018839849828736176                              0.01883984982873612                               0.018839849828736113                              0.018839849828736113                              0.01883984982873612                               0.018839849828736106                              0.01883984982873607                               0.018839849828736148                              0.018839849828736138                              0.01883984982873612                               0.01883984982873602
52.44735496247928         12.162059880581316       4.440892098500626E-16    0.019055919265733648                              0.019055919265733624                              0.019055919265733606                              0.019055919265733634                              0.019055919265733644                              0.019055919265733603                              0.019055919265733624                              0.019055919265733648                              0.019055919265733672                              0.019055919265733606                              0.019055919265733672                              0.01905591926573361                               0.019055919265733603                              0.019055919265733613                              0.019055919265733613                              0.019055919265733606                              0.019055919265733565                              0.019055919265733634                              0.01905591926573363                               0.01905591926573362                               0.019055919265733513
